URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/servicerequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","StructureDefinition/ServiceRequest-lab-myhealtheu,StructureDefinition/ServiceRequest-obl-lab-myhealtheu","SCT"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/ServiceRequest-lab-myhealtheu,StructureDefinition/ServiceRequest-obl-lab-myhealtheu","SCT"
http://hl7.org/fhir/ValueSet/specimen-collection-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.468",FHIRSpecimenCollectionMethod,FHIR Specimen Collection Method," This example value set defines a set of codes that can be used to indicate the method by which a specimen was collected.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","SCT"
http://hl7.org/fhir/ValueSet/specimen-processing-procedure,4.0.1,draft,"2.16.840.1.113883.4.642.3.469",SpecimenProcessingProcedure,Specimen processing procedure,"The technique that is used to perform the process or preserve the specimen.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","THO (V2)"
http://hl7.org/fhir/ValueSet/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.471",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/subscriber-relationship,4.0.1,draft,"2.16.840.1.113883.4.642.3.1385",SubscriberRelationshipCodes,SubscriberPolicyholder Relationship Codes,"This value set includes codes for the relationship between the Subscriber and the Beneficiary (insured/covered party/patient).","StructureDefinition/Coverage-lab-myhealtheu","THO"
http://hl7.org/fhir/ValueSet/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.211",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","StructureDefinition/Device-measuring-lab-myhealtheu,StructureDefinition/Device-specimen-lab-myhealtheu","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/ips/ValueSet/results-blood-group-snomed-ct-ips-free-set,1.1.0,active,,ResultsBloodGroupSnomedCtIpsFreeSet,Results Blood Group - SNOMED CT IPS Free Set,"This value set includes the codes for blood group findings from the SNOMED International Patient Set (IPS) subset of SNOMED CT (IPS Free Set).","StructureDefinition/Observation-obl-lab-myhealtheu,StructureDefinition/Observation-resultslab-lab-myhealtheu","SCT"
http://hl7.org/fhir/uv/ips/ValueSet/results-coded-values-laboratory-uv-ips,1.1.0,active,,ResultsCodedValuesLaboratoryUvIps,Results Coded Values Laboratory - IPS,"This value set is defined as the union of: (a) Blood group [Type]; (b) Presence/Absence Indicators (2.16.840.1.113883.11.22.52) (c) Microorganisms (2.16.840.1.113883.11.22.49)","StructureDefinition/Observation-obl-lab-myhealtheu",
http://hl7.org/fhir/uv/ips/ValueSet/results-laboratory-observations-uv-ips,1.1.0,active,,ResultsLaboratoryObservationUvIps,Results Laboratory Observation - IPS,"Value Set Definition: LOINC {STATUS in {ACTIVE}, CLASSTYPE in {1}, CLASS exclude {CHALSKIN, H&P.HX.LAB, LABORDERS, NR STATS, PATH, PATH.\*, MOLPATH, MOLPATH.\*, CYTO, HL7.CYTOGEN, HL7.GENETICS}}","StructureDefinition/Observation-obl-lab-myhealtheu","LOINC"
http://hl7.org/fhir/uv/ips/ValueSet/results-microorganism-snomed-ct-ips-free-set,1.1.0,active,,ResultsMicroorganismSnomedCtIpsFreeSet,Results Microorganism - SNOMED CT IPS Free Set,"This value set includes the codes for microorganisms from the SNOMED International Patient Set (IPS) subset of SNOMED CT (IPS Free Set).","StructureDefinition/Observation-obl-lab-myhealtheu,StructureDefinition/Observation-resultslab-lab-myhealtheu","SCT"
http://hl7.org/fhir/uv/ips/ValueSet/results-presence-absence-snomed-ct-ips-free-set,1.1.0,active,,ResultsPresenceAbsenceSnomedCtIpsFreeSet,Results Presence Absence - SNOMED CT IPS Free Set,"This value set includes the codes for presence and absence findings (qualifier values) from the SNOMED International Patient Set (IPS) subset of SNOMED CT (IPS Free Set).","StructureDefinition/Observation-obl-lab-myhealtheu,StructureDefinition/Observation-resultslab-lab-myhealtheu","SCT"
http://terminology.ehdsi.eu/ValueSet/EHDSIHealthcareProfessionalRole,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.1",EHDSIHealthcareProfessionalRole,eHDSI Healthcare Professional Role,"This Value Set is used to define Healthcare Professional Role","StructureDefinition/PractitionerRole-eu-myhealth-eu","Other"
http://terminology.ehdsi.eu/ValueSet/eHDSIAnimalSpecies,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.72",EHDSIAnimalSpecies,eHDSI Animal Species,"The Value Set is used to code the animal species of specimen subject (animal of the patient)","ValueSet/eHDSIAnimalSpeciesWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIBloodGroup,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.20",EHDSIBloodGroup,eHDSI Blood Group,"The Value Set is used to code the value of patient's blood group + Rh","ValueSet/eHDSIResultsCodedValueLaboratory","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIBodySite,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.65",EHDSIBodySite,eHDSI Body Site,"The Value Set is used for the details about the anatomical location of a specimen in the Laboratory Result Report or the target body location of a procedure in the Patient Summary.","ValueSet/eHDSIBodySiteWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIBodySiteLaterality,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.68",EHDSIBodySiteLaterality,eHDSI Body Site Laterality,"This Value Set is used for the body structure site laterality qualifier. It indicates the body site laterality from which a laboratory specimen is collected.","StructureDefinition/BodyStructure-lab-myhealtheu","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIBodyStructureLocation,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.80",EHDSIBodyStructureLocation,eHDSI Body Structure Location Qualifier,"This Value Set is used for the body structure location qualifier. Concepts modifying the anatomic location.","ValueSet/eHDSIBodyStructureLocationWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSICountry,0.0.1,draft,,EHDSICountry,eHDSI Country,"The Value Set is used to identify the nationality of all persons and organizations.","StructureDefinition/Patient-lab-myhealtheu","hl7.terminology"
http://terminology.ehdsi.eu/ValueSet/eHDSIExceptionalValue,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.81",EHDSIExceptionalValue,eHDSI Exceptional Value,"The Value Set is used to code exceptional values for the required binding in FHIR IGs","ValueSet/eHDSIReferenceRangeAppliesToWithExceptions,ValueSet/eHDSIMorphologicAbnormalityWithExceptions,ValueSet/eHDSIObservationInterpretationWithExceptions,ValueSet/eHDSIReferenceRangeMeaningWithExceptions,ValueSet/eHDSIBodyStructureLocationWithExceptions,ValueSet/eHDSILabCodeWithExceptions,ValueSet/eHDSILabSpecimenTypeWithExceptions,ValueSet/eHDSIResultsCodedValueLaboratory,ValueSet/eHDSILabTechniqueWithExceptions,ValueSet/eHDSIOrderReason,ValueSet/eHDSIMedicalDeviceWithExceptions,ValueSet/eHDSIAnimalSpeciesWithExceptions,ValueSet/eHDSIBodySiteWithExceptions,ValueSet/eHDSILabStudyTypeWithExceptions","THO (V3)"
http://terminology.ehdsi.eu/ValueSet/eHDSIIllnessandDisorder,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.5",EHDSIIllnessandDisorder,eHDSI Illness and Disorder,"The complete content of ICD-10, excluding Chapter XX.","ValueSet/eHDSIOrderReason","hl7.terminology"
http://terminology.ehdsi.eu/ValueSet/eHDSILabCode,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.70",EHDSILabCode,eHDSI Laboratory Codes,"This Value Set is used for the standard laboratory codes","ValueSet/eHDSILabCodeWithExceptions","LOINC"
http://terminology.ehdsi.eu/ValueSet/eHDSILabSpecimenType,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.67",EHDSILabSpecimenType,eHDSI Laboratory Specimen Type,"This Value Set is used for the kind of material that forms the specimen","ValueSet/eHDSILabSpecimenTypeWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSILabStudyType,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.66",EHDSILabStudyType,eHDSI Laboratory Study Types,"eHDSI Laboratory Study Types.  Notes: Note 1: 26436-6 (Laboratory studies) enables issuing a report putting together observations from multiple specialties (disciplines) in the same text block, allowing delivery of a global interpretation comment at the end of the text block that will be rendered at the end of the report. Note 2: Mycology and parasitology, as well as bacteriology, are part of the 18725-2 (Microbiology studies (set)) studies. Note 3: Virology MAY be included in 18725-2 (MICROBIOLOGY STUDIES) or 18727-8 (SEROLOGY STUDIES) or split between both study types, depending upon the Content Creator Actor’s choice.","StructureDefinition/Observation-resultslab-lab-myhealtheu,StructureDefinition/DiagnosticReport-lab-myhealtheu,ValueSet/eHDSILabStudyTypeWithExceptions,StructureDefinition/Composition-lab-myhealtheu,StructureDefinition/DocumentReference-minimal-myhealtheu","LOINC"
http://terminology.ehdsi.eu/ValueSet/eHDSILabTechnique,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.79",EHDSILabTechnique,eHDSI Laboratory Technique,"This Value Set is used to encode laboratory technique for the result measurement","ValueSet/eHDSILabTechniqueWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSILaboratoryReportTypes,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.52",EHDSILaboratoryReportTypes,eHDSI Laboratory Report Types,"eHDSI Laboratory Report Types","StructureDefinition/DiagnosticReport-lab-myhealtheu,StructureDefinition/Composition-lab-myhealtheu","LOINC"
http://terminology.ehdsi.eu/ValueSet/eHDSILanguage,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.6",EHDSILanguage,eHDSI Language,"The Value Set is used to identify the language the document will be written with.","StructureDefinition/DiagnosticReport-lab-myhealtheu,StructureDefinition/Composition-lab-myhealtheu","hl7.terminology"
http://terminology.ehdsi.eu/ValueSet/eHDSIMedicalDevice,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.8",EHDSIMedicalDevice,eHDSI Medical Device,"eHDSI Medical Device","ValueSet/eHDSIMedicalDeviceWithExceptions","SCT,Other"
http://terminology.ehdsi.eu/ValueSet/eHDSIMicroorganism,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.78",EHDSIMicroorganism,eHDSI Microorganism,"eHDSI Morphologic Abnormality","ValueSet/eHDSIResultsCodedValueLaboratory","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIMorphologicAbnormality,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.69",EHDSIMorphologicAbnormality,eHDSI Morphologic Abnormality,"The Value Set is used to code the morphological abnormalities of the anatomical location where the material is taken.","ValueSet/eHDSIMorphologicAbnormalityWithExceptions","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIObservationCategory,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.71",EHDSIObservationCategory,eHDSI Observation category,"This Value Set is used for the Laboratory Observation Results Category code",,"THO"
http://terminology.ehdsi.eu/ValueSet/eHDSIObservationInterpretation,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.73",EHDSIObservationInterpretation,eHDSI Observation Interpretation,"This Value Set is used for a rough qualitative interpretation of the Laboratory Observation Results","ValueSet/eHDSIObservationInterpretationWithExceptions","THO (V3)"
http://terminology.ehdsi.eu/ValueSet/eHDSIPerformerFunction,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.76",EHDSIPerformerFunction,eHDSI Performer Function,"Laboratory Performer Function","StructureDefinition/Observation-resultslab-lab-myhealtheu","THO (V3)"
http://terminology.ehdsi.eu/ValueSet/eHDSIPresenceAbsence,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.77",EHDSIPresenceAbsence,eHDSI Presence Absence,"The Value Set is used to describe presence and absence findings (qualifier values) of the Laboratory Test Results","ValueSet/eHDSIResultsCodedValueLaboratory","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIRareDisease,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.63",EHDSIRareDisease,eHDSI Rare Disease,"The Value Set is used to describe the problems and medication reasons.","ValueSet/eHDSIOrderReason","Other"
http://terminology.ehdsi.eu/ValueSet/eHDSIReactionAllergy,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.11",EHDSIReactionAllergy,eHDSI Reaction Allergy,"Value Set is used to encode clinical manifestation of the allergic reaction.","ValueSet/eHDSIOrderReason","SCT"
http://terminology.ehdsi.eu/ValueSet/eHDSIReferenceRangeAppliesTo,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.75",EHDSIReferenceRangeAppliesTo,eHDSI Reference Range Applies To,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to","ValueSet/eHDSIReferenceRangeAppliesToWithExceptions","THO"
http://terminology.ehdsi.eu/ValueSet/eHDSIReferenceRangeMeaning,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.74",EHDSIReferenceRangeMeaning,eHDSI Reference Range Meaning,"This value set defines a set of codes for a reference range qualifier","ValueSet/eHDSIReferenceRangeMeaningWithExceptions","THO"
http://terminology.ehdsi.eu/ValueSet/eHDSIUnit,0.0.1,draft,"1.3.6.1.4.1.12559.11.10.1.3.1.42.16",EHDSIUnit,eHDSI Unit,"eHDSI Unit","StructureDefinition/Quantity-lab-myhealtheu","UCUM"
http://terminology.hl7.org/ValueSet/v2-0371,2.0.0,active,"2.16.840.1.113883.21.245",Hl7VSAdditivePreservative,hl7VS-additivePreservative,"Concepts specifying any additive introduced to the specimen before or at the time of collection.  These additives may be introduced in order to preserve, maintain or enhance the particular nature or component of the specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0493,2.0.0,active,"2.16.840.1.113883.21.333",Hl7VSSpecimenCondition,hl7VS-specimenCondition,"Concepts of modes or states of being that describe the nature of a specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0916,2.0.0,active,"2.16.840.1.113883.21.440",Hl7VSRelevantClincialInformation,hl7VS-relevantClincialInformation,"Value Set of codes that specify additional clinical information about the patient or specimen to report the supporting and/or suspected diagnosis and clinical findings on requests for interpreted diagnostic studies.","StructureDefinition/Specimen-lab-myhealtheu,StructureDefinition/Specimen-obl-lab-myhealtheu","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/Practitioner-eu-myhealth-eu","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActCode,3.0.0,active,,ActCode,v3 Code System ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","StructureDefinition/Composition-lab-myhealtheu,StructureDefinition/DocumentReference-minimal-myhealtheu","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ConfidentialityClassification,2014-03-26,active,"2.16.840.1.113883.1.11.10228",v3.ConfidentialityClassification,V3 Value SetConfidentialityClassification," Set of codes used to value Act.Confidentiality and Role.Confidentiality attribute in accordance with the definition for concept domain ""Confidentiality"".","StructureDefinition/Composition-lab-myhealtheu","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/ServiceRequest-lab-myhealtheu,StructureDefinition/ServiceRequest-obl-lab-myhealtheu","THO (V3)"
